model,rep,condition,trial_number,raw_choice,final_choice,intervened,correct,persistence_error
gpt,18,NoVeto,21,color,color,0,1,0
gpt,18,NoVeto,22,color,color,0,1,0
gpt,18,NoVeto,23,color,color,0,1,0
gpt,18,NoVeto,24,color,color,0,1,0
gpt,18,NoVeto,25,shape,shape,0,1,0
gpt,18,NoVeto,26,color,color,0,0,1
gpt,18,NoVeto,27,color,color,0,0,1
gpt,18,NoVeto,28,shape,shape,0,1,0
gpt,18,NoVeto,29,shape,shape,0,1,0
gpt,18,NoVeto,30,color,color,0,0,1
gpt,18,NoVeto,31,color,color,0,0,0
gpt,18,NoVeto,32,color,color,0,0,0
gpt,18,NoVeto,33,shape,shape,0,0,1
gpt,18,NoVeto,34,color,color,0,0,0
gpt,18,NoVeto,35,color,color,0,0,0
gpt,18,NoVeto,36,color,color,0,0,0
gpt,18,TrajectoryOnly,1,color,color,0,1,0
gpt,18,TrajectoryOnly,2,color,color,0,1,0
gpt,18,TrajectoryOnly,3,color,color,0,1,0
gpt,18,TrajectoryOnly,4,color,color,0,1,0
gpt,18,TrajectoryOnly,5,color,color,0,1,0
gpt,18,TrajectoryOnly,6,color,shape,1,0,0
gpt,18,TrajectoryOnly,7,color,color,0,0,1
gpt,18,TrajectoryOnly,8,color,color,0,0,1
gpt,18,TrajectoryOnly,9,color,color,0,0,1
gpt,18,TrajectoryOnly,10,color,color,0,0,1
gpt,18,TrajectoryOnly,11,color,color,0,0,1
gpt,18,TrajectoryOnly,12,color,number,1,0,0
gpt,18,TrajectoryOnly,13,color,color,0,0,0
gpt,18,TrajectoryOnly,14,color,color,0,0,0
gpt,18,TrajectoryOnly,15,color,color,0,0,0
gpt,18,TrajectoryOnly,16,color,color,0,0,0
gpt,18,TrajectoryOnly,17,color,color,0,0,0
gpt,18,TrajectoryOnly,18,color,shape,1,0,1
gpt,18,TrajectoryOnly,19,color,color,0,1,0
gpt,18,TrajectoryOnly,20,color,color,0,1,0
gpt,18,TrajectoryOnly,21,color,color,0,1,0
gpt,18,TrajectoryOnly,22,color,color,0,1,0
gpt,18,TrajectoryOnly,23,color,color,0,1,0
gpt,18,TrajectoryOnly,24,color,number,1,0,1
gpt,18,TrajectoryOnly,25,shape,shape,0,1,0
gpt,18,TrajectoryOnly,26,color,color,0,0,1
gpt,18,TrajectoryOnly,27,color,color,0,0,1
gpt,18,TrajectoryOnly,28,shape,shape,0,1,0
gpt,18,TrajectoryOnly,29,shape,shape,0,1,0
gpt,18,TrajectoryOnly,30,color,color,0,0,1
gpt,18,TrajectoryOnly,31,color,color,0,0,0
gpt,18,TrajectoryOnly,32,color,color,0,0,0
gpt,18,TrajectoryOnly,33,shape,shape,0,0,1
gpt,18,TrajectoryOnly,34,color,color,0,0,0
gpt,18,TrajectoryOnly,35,color,color,0,0,0
gpt,18,TrajectoryOnly,36,color,color,0,0,0
gpt,18,YokedRandom,1,color,color,0,1,0
gpt,18,YokedRandom,2,color,color,0,1,0
gpt,18,YokedRandom,3,color,color,0,1,0
gpt,18,YokedRandom,4,color,color,0,1,0
gpt,18,YokedRandom,5,color,color,0,1,0
gpt,18,YokedRandom,6,color,color,0,1,0
gpt,18,YokedRandom,7,color,color,0,0,1
gpt,18,YokedRandom,8,color,color,0,0,1
gpt,18,YokedRandom,9,color,number,1,0,0
gpt,18,YokedRandom,10,color,shape,1,1,0
gpt,18,YokedRandom,11,color,color,0,0,1
gpt,18,YokedRandom,12,color,color,0,0,1
gpt,18,YokedRandom,13,color,color,0,0,0
gpt,18,YokedRandom,14,color,color,0,0,0
gpt,18,YokedRandom,15,color,color,0,0,0
gpt,18,YokedRandom,16,color,color,0,0,0
gpt,18,YokedRandom,17,color,color,0,0,0
gpt,18,YokedRandom,18,color,color,0,0,0
gpt,18,YokedRandom,19,color,color,0,1,0
gpt,18,YokedRandom,20,color,color,0,1,0
gpt,18,YokedRandom,21,color,color,0,1,0
gpt,18,YokedRandom,22,color,color,0,1,0
gpt,18,YokedRandom,23,color,color,0,1,0
gpt,18,YokedRandom,24,color,color,0,1,0
gpt,18,YokedRandom,25,shape,shape,0,1,0
gpt,18,YokedRandom,26,color,color,0,0,1
gpt,18,YokedRandom,27,color,color,0,0,1
gpt,18,YokedRandom,28,shape,shape,0,1,0
gpt,18,YokedRandom,29,shape,shape,0,1,0
gpt,18,YokedRandom,30,color,color,0,0,1
gpt,18,YokedRandom,31,color,color,0,0,0
gpt,18,YokedRandom,32,color,color,0,0,0
gpt,18,YokedRandom,33,shape,shape,0,0,1
gpt,18,YokedRandom,34,color,color,0,0,0
gpt,18,YokedRandom,35,color,color,0,0,0
gpt,18,YokedRandom,36,color,color,0,0,0
gpt,18,OracleFull,1,color,color,0,1,0
gpt,18,OracleFull,2,color,color,0,1,0
gpt,18,OracleFull,3,color,color,0,1,0
gpt,18,OracleFull,4,color,color,0,1,0
gpt,18,OracleFull,5,color,color,0,1,0
gpt,18,OracleFull,6,color,color,0,1,0
gpt,18,OracleFull,7,color,shape,1,1,0
gpt,18,OracleFull,8,color,shape,1,1,0
gpt,18,OracleFull,9,color,color,0,0,1
gpt,18,OracleFull,10,color,color,0,0,1
gpt,18,OracleFull,11,color,shape,1,1,0
gpt,18,OracleFull,12,color,color,0,0,1
gpt,18,OracleFull,13,color,color,0,0,0
gpt,18,OracleFull,14,color,number,1,1,0
gpt,18,OracleFull,15,color,color,0,0,0
gpt,18,OracleFull,16,color,color,0,0,0
gpt,18,OracleFull,17,color,number,1,1,0
gpt,18,OracleFull,18,color,color,0,0,0
gpt,18,OracleFull,19,color,color,0,1,0
gpt,18,OracleFull,20,color,color,0,1,0
gpt,18,OracleFull,21,color,color,0,1,0
gpt,18,OracleFull,22,color,color,0,1,0
gpt,18,OracleFull,23,color,color,0,1,0
gpt,18,OracleFull,24,color,color,0,1,0
gpt,18,OracleFull,25,shape,shape,0,1,0
gpt,18,OracleFull,26,color,shape,1,1,0
gpt,18,OracleFull,27,color,shape,1,1,0
gpt,18,OracleFull,28,shape,shape,0,1,0
gpt,18,OracleFull,29,shape,shape,0,1,0
gpt,18,OracleFull,30,color,color,0,0,1
gpt,18,OracleFull,31,color,color,0,0,0
gpt,18,OracleFull,32,color,number,1,1,0
gpt,18,OracleFull,33,shape,number,1,1,0
gpt,18,OracleFull,34,color,color,0,0,0
gpt,18,OracleFull,35,color,color,0,0,0
gpt,18,OracleFull,36,color,number,1,1,0
gpt,19,RawLLM,1,color,color,0,1,0
gpt,19,RawLLM,2,color,color,0,1,0
gpt,19,RawLLM,3,color,color,0,1,0
gpt,19,RawLLM,4,shape,shape,0,0,0
gpt,19,RawLLM,5,color,color,0,1,0
gpt,19,RawLLM,6,color,color,0,1,0
gpt,19,RawLLM,7,color,color,0,0,1
gpt,19,RawLLM,8,color,color,0,0,1
gpt,19,RawLLM,9,color,color,0,0,1
gpt,19,RawLLM,10,color,color,0,0,1
gpt,19,RawLLM,11,color,color,0,0,1
gpt,19,RawLLM,12,color,color,0,0,1
gpt,19,RawLLM,13,shape,shape,0,0,1
gpt,19,RawLLM,14,color,color,0,0,0
gpt,19,RawLLM,15,color,color,0,0,0
gpt,19,RawLLM,16,color,color,0,0,0
gpt,19,RawLLM,17,shape,shape,0,0,1
gpt,19,RawLLM,18,color,color,0,0,0
gpt,19,RawLLM,19,shape,shape,0,0,0
gpt,19,RawLLM,20,color,color,0,1,0
gpt,19,RawLLM,21,color,color,0,1,0
gpt,19,RawLLM,22,color,color,0,1,0
gpt,19,RawLLM,23,color,color,0,1,0
gpt,19,RawLLM,24,color,color,0,1,0
gpt,19,RawLLM,25,color,color,0,0,1
gpt,19,RawLLM,26,color,color,0,0,1
gpt,19,RawLLM,27,color,color,0,0,1
gpt,19,RawLLM,28,color,color,0,0,1
gpt,19,RawLLM,29,color,color,0,0,1
gpt,19,RawLLM,30,color,color,0,0,1
gpt,19,RawLLM,31,color,color,0,0,0
gpt,19,RawLLM,32,shape,shape,0,0,1
gpt,19,RawLLM,33,color,color,0,0,0
gpt,19,RawLLM,34,color,color,0,0,0
gpt,19,RawLLM,35,color,color,0,0,0
gpt,19,RawLLM,36,color,color,0,0,0
gpt,19,RuleBlindFull,1,color,color,0,1,0
gpt,19,RuleBlindFull,2,color,color,0,1,0
gpt,19,RuleBlindFull,3,color,color,0,1,0
gpt,19,RuleBlindFull,4,shape,shape,0,0,0
gpt,19,RuleBlindFull,5,color,color,0,1,0
gpt,19,RuleBlindFull,6,color,color,0,1,0
gpt,19,RuleBlindFull,7,color,color,0,0,1
gpt,19,RuleBlindFull,8,color,color,0,0,1
gpt,19,RuleBlindFull,9,color,number,1,0,0
gpt,19,RuleBlindFull,10,color,shape,1,1,0
gpt,19,RuleBlindFull,11,color,shape,1,1,0
gpt,19,RuleBlindFull,12,color,color,0,0,1
gpt,19,RuleBlindFull,13,shape,shape,0,0,1
gpt,19,RuleBlindFull,14,color,color,0,0,0
gpt,19,RuleBlindFull,15,color,color,0,0,0
gpt,19,RuleBlindFull,16,color,color,0,0,0
gpt,19,RuleBlindFull,17,shape,shape,0,0,1
gpt,19,RuleBlindFull,18,color,color,0,0,0
gpt,19,RuleBlindFull,19,shape,number,1,0,1
gpt,19,RuleBlindFull,20,color,color,0,1,0
gpt,19,RuleBlindFull,21,color,color,0,1,0
gpt,19,RuleBlindFull,22,color,color,0,1,0
gpt,19,RuleBlindFull,23,color,color,0,1,0
gpt,19,RuleBlindFull,24,color,color,0,1,0
gpt,19,RuleBlindFull,25,color,color,0,0,1
gpt,19,RuleBlindFull,26,color,color,0,0,1
gpt,19,RuleBlindFull,27,color,shape,1,1,0
gpt,19,RuleBlindFull,28,color,shape,1,1,0
gpt,19,RuleBlindFull,29,color,color,0,0,1
gpt,19,RuleBlindFull,30,color,color,0,0,1
gpt,19,RuleBlindFull,31,color,color,0,0,0
gpt,19,RuleBlindFull,32,shape,shape,0,0,1
gpt,19,RuleBlindFull,33,color,color,0,0,0
gpt,19,RuleBlindFull,34,color,color,0,0,0
gpt,19,RuleBlindFull,35,color,color,0,0,0
gpt,19,RuleBlindFull,36,color,color,0,0,0
gpt,19,NoVeto,1,color,color,0,1,0
gpt,19,NoVeto,2,color,color,0,1,0
gpt,19,NoVeto,3,color,color,0,1,0
gpt,19,NoVeto,4,shape,shape,0,0,0
gpt,19,NoVeto,5,color,color,0,1,0
gpt,19,NoVeto,6,color,color,0,1,0
gpt,19,NoVeto,7,color,color,0,0,1
gpt,19,NoVeto,8,color,color,0,0,1
gpt,19,NoVeto,9,color,color,0,0,1
gpt,19,NoVeto,10,color,color,0,0,1
gpt,19,NoVeto,11,color,color,0,0,1
gpt,19,NoVeto,12,color,color,0,0,1
gpt,19,NoVeto,13,shape,shape,0,0,1
gpt,19,NoVeto,14,color,color,0,0,0
gpt,19,NoVeto,15,color,color,0,0,0
gpt,19,NoVeto,16,color,color,0,0,0
gpt,19,NoVeto,17,shape,shape,0,0,1
gpt,19,NoVeto,18,color,color,0,0,0
gpt,19,NoVeto,19,shape,shape,0,0,0
gpt,19,NoVeto,20,color,color,0,1,0
gpt,19,NoVeto,21,color,color,0,1,0
gpt,19,NoVeto,22,color,color,0,1,0
gpt,19,NoVeto,23,color,color,0,1,0
gpt,19,NoVeto,24,color,color,0,1,0
gpt,19,NoVeto,25,color,color,0,0,1
gpt,19,NoVeto,26,color,color,0,0,1
gpt,19,NoVeto,27,color,color,0,0,1
gpt,19,NoVeto,28,color,color,0,0,1
gpt,19,NoVeto,29,color,color,0,0,1
gpt,19,NoVeto,30,color,color,0,0,1
gpt,19,NoVeto,31,color,color,0,0,0
gpt,19,NoVeto,32,shape,shape,0,0,1
gpt,19,NoVeto,33,color,color,0,0,0
gpt,19,NoVeto,34,color,color,0,0,0
gpt,19,NoVeto,35,color,color,0,0,0
gpt,19,NoVeto,36,color,color,0,0,0
gpt,19,TrajectoryOnly,1,color,color,0,1,0
gpt,19,TrajectoryOnly,2,color,color,0,1,0
gpt,19,TrajectoryOnly,3,color,color,0,1,0
gpt,19,TrajectoryOnly,4,shape,shape,0,0,0
gpt,19,TrajectoryOnly,5,color,color,0,1,0
gpt,19,TrajectoryOnly,6,color,color,0,1,0
gpt,19,TrajectoryOnly,7,color,color,0,0,1
gpt,19,TrajectoryOnly,8,color,color,0,0,1
gpt,19,TrajectoryOnly,9,color,color,0,0,1
gpt,19,TrajectoryOnly,10,color,number,1,0,0
gpt,19,TrajectoryOnly,11,color,color,0,0,1
gpt,19,TrajectoryOnly,12,color,color,0,0,1
gpt,19,TrajectoryOnly,13,shape,shape,0,0,1
gpt,19,TrajectoryOnly,14,color,color,0,0,0
gpt,19,TrajectoryOnly,15,color,color,0,0,0
gpt,19,TrajectoryOnly,16,color,color,0,0,0
gpt,19,TrajectoryOnly,17,shape,shape,0,0,1
gpt,19,TrajectoryOnly,18,color,color,0,0,0
gpt,19,TrajectoryOnly,19,shape,shape,0,0,0
gpt,19,TrajectoryOnly,20,color,color,0,1,0
gpt,19,TrajectoryOnly,21,color,color,0,1,0
gpt,19,TrajectoryOnly,22,color,color,0,1,0
gpt,19,TrajectoryOnly,23,color,color,0,1,0
gpt,19,TrajectoryOnly,24,color,color,0,1,0
gpt,19,TrajectoryOnly,25,color,number,1,0,0
gpt,19,TrajectoryOnly,26,color,color,0,0,1
gpt,19,TrajectoryOnly,27,color,color,0,0,1
gpt,19,TrajectoryOnly,28,color,color,0,0,1
gpt,19,TrajectoryOnly,29,color,color,0,0,1
gpt,19,TrajectoryOnly,30,color,color,0,0,1
gpt,19,TrajectoryOnly,31,color,shape,1,0,1
gpt,19,TrajectoryOnly,32,shape,shape,0,0,1
gpt,19,TrajectoryOnly,33,color,color,0,0,0
gpt,19,TrajectoryOnly,34,color,color,0,0,0
gpt,19,TrajectoryOnly,35,color,color,0,0,0
gpt,19,TrajectoryOnly,36,color,color,0,0,0
gpt,19,YokedRandom,1,color,color,0,1,0
gpt,19,YokedRandom,2,color,color,0,1,0
gpt,19,YokedRandom,3,color,color,0,1,0
gpt,19,YokedRandom,4,shape,shape,0,0,0
gpt,19,YokedRandom,5,color,color,0,1,0
gpt,19,YokedRandom,6,color,color,0,1,0
gpt,19,YokedRandom,7,color,color,0,0,1
gpt,19,YokedRandom,8,color,color,0,0,1
gpt,19,YokedRandom,9,color,number,1,0,0
gpt,19,YokedRandom,10,color,shape,1,1,0
gpt,19,YokedRandom,11,color,shape,1,1,0
gpt,19,YokedRandom,12,color,color,0,0,1
gpt,19,YokedRandom,13,shape,shape,0,0,1
gpt,19,YokedRandom,14,color,color,0,0,0
gpt,19,YokedRandom,15,color,color,0,0,0
gpt,19,YokedRandom,16,color,color,0,0,0
gpt,19,YokedRandom,17,shape,shape,0,0,1
gpt,19,YokedRandom,18,color,color,0,0,0
gpt,19,YokedRandom,19,shape,number,1,0,1
gpt,19,YokedRandom,20,color,color,0,1,0
gpt,19,YokedRandom,21,color,color,0,1,0
gpt,19,YokedRandom,22,color,color,0,1,0
gpt,19,YokedRandom,23,color,color,0,1,0
gpt,19,YokedRandom,24,color,color,0,1,0
gpt,19,YokedRandom,25,color,color,0,0,1
gpt,19,YokedRandom,26,color,color,0,0,1
gpt,19,YokedRandom,27,color,shape,1,1,0
gpt,19,YokedRandom,28,color,shape,1,1,0
gpt,19,YokedRandom,29,color,color,0,0,1
gpt,19,YokedRandom,30,color,color,0,0,1
gpt,19,YokedRandom,31,color,color,0,0,0
gpt,19,YokedRandom,32,shape,shape,0,0,1
gpt,19,YokedRandom,33,color,color,0,0,0
gpt,19,YokedRandom,34,color,color,0,0,0
gpt,19,YokedRandom,35,color,color,0,0,0
gpt,19,YokedRandom,36,color,color,0,0,0
gpt,19,OracleFull,1,color,color,0,1,0
gpt,19,OracleFull,2,color,color,0,1,0
gpt,19,OracleFull,3,color,color,0,1,0
gpt,19,OracleFull,4,shape,shape,0,0,0
gpt,19,OracleFull,5,color,color,0,1,0
gpt,19,OracleFull,6,color,color,0,1,0
gpt,19,OracleFull,7,color,shape,1,1,0
gpt,19,OracleFull,8,color,shape,1,1,0
gpt,19,OracleFull,9,color,color,0,0,1
gpt,19,OracleFull,10,color,color,0,0,1
gpt,19,OracleFull,11,color,shape,1,1,0
gpt,19,OracleFull,12,color,color,0,0,1
gpt,19,OracleFull,13,shape,number,1,1,0
gpt,19,OracleFull,14,color,color,0,0,0
gpt,19,OracleFull,15,color,color,0,0,0
gpt,19,OracleFull,16,color,number,1,1,0
gpt,19,OracleFull,17,shape,shape,0,0,1
gpt,19,OracleFull,18,color,color,0,0,0
gpt,19,OracleFull,19,shape,shape,0,0,0
gpt,19,OracleFull,20,color,color,0,1,0
gpt,19,OracleFull,21,color,color,0,1,0
gpt,19,OracleFull,22,color,color,0,1,0
gpt,19,OracleFull,23,color,color,0,1,0
gpt,19,OracleFull,24,color,color,0,1,0
gpt,19,OracleFull,25,color,shape,1,1,0
gpt,19,OracleFull,26,color,shape,1,1,0
gpt,19,OracleFull,27,color,shape,1,1,0
gpt,19,OracleFull,28,color,color,0,0,1
gpt,19,OracleFull,29,color,color,0,0,1
gpt,19,OracleFull,30,color,shape,1,1,0
gpt,19,OracleFull,31,color,color,0,0,0
gpt,19,OracleFull,32,shape,number,1,1,0
gpt,19,OracleFull,33,color,color,0,0,0
gpt,19,OracleFull,34,color,color,0,0,0
gpt,19,OracleFull,35,color,number,1,1,0
gpt,19,OracleFull,36,color,color,0,0,0
gpt,20,RawLLM,1,color,color,0,1,0
gpt,20,RawLLM,2,color,color,0,1,0
gpt,20,RawLLM,3,color,color,0,1,0
gpt,20,RawLLM,4,color,color,0,1,0
gpt,20,RawLLM,5,color,color,0,1,0
gpt,20,RawLLM,6,color,color,0,1,0
gpt,20,RawLLM,7,color,color,0,0,1
gpt,20,RawLLM,8,color,color,0,0,1
gpt,20,RawLLM,9,shape,shape,0,1,0
gpt,20,RawLLM,10,color,color,0,0,1
gpt,20,RawLLM,11,color,color,0,0,1
gpt,20,RawLLM,12,shape,shape,0,1,0
gpt,20,RawLLM,13,color,color,0,0,0
gpt,20,RawLLM,14,color,color,0,0,0
gpt,20,RawLLM,15,color,color,0,0,0
gpt,20,RawLLM,16,color,color,0,0,0
gpt,20,RawLLM,17,color,color,0,0,0
gpt,20,RawLLM,18,color,color,0,0,0
gpt,20,RawLLM,19,color,color,0,1,0
gpt,20,RawLLM,20,color,color,0,1,0
gpt,20,RawLLM,21,color,color,0,1,0
gpt,20,RawLLM,22,color,color,0,1,0
gpt,20,RawLLM,23,color,color,0,1,0
gpt,20,RawLLM,24,color,color,0,1,0
gpt,20,RawLLM,25,shape,shape,0,1,0
gpt,20,RawLLM,26,color,color,0,0,1
gpt,20,RawLLM,27,color,color,0,0,1
gpt,20,RawLLM,28,color,color,0,0,1
gpt,20,RawLLM,29,color,color,0,0,1
gpt,20,RawLLM,30,number,number,0,0,0
gpt,20,RawLLM,31,color,color,0,0,0
gpt,20,RawLLM,32,color,color,0,0,0
gpt,20,RawLLM,33,color,color,0,0,0
gpt,20,RawLLM,34,color,color,0,0,0
gpt,20,RawLLM,35,color,color,0,0,0
gpt,20,RawLLM,36,color,color,0,0,0
gpt,20,RuleBlindFull,1,color,color,0,1,0
gpt,20,RuleBlindFull,2,color,color,0,1,0
gpt,20,RuleBlindFull,3,color,color,0,1,0
gpt,20,RuleBlindFull,4,color,color,0,1,0
gpt,20,RuleBlindFull,5,color,color,0,1,0
gpt,20,RuleBlindFull,6,color,color,0,1,0
gpt,20,RuleBlindFull,7,color,color,0,0,1
gpt,20,RuleBlindFull,8,color,color,0,0,1
gpt,20,RuleBlindFull,9,shape,shape,0,1,0
gpt,20,RuleBlindFull,10,color,shape,1,1,0
gpt,20,RuleBlindFull,11,color,color,0,0,1
gpt,20,RuleBlindFull,12,shape,shape,0,1,0
gpt,20,RuleBlindFull,13,color,color,0,0,0
gpt,20,RuleBlindFull,14,color,color,0,0,0
gpt,20,RuleBlindFull,15,color,color,0,0,0
gpt,20,RuleBlindFull,16,color,color,0,0,0
gpt,20,RuleBlindFull,17,color,color,0,0,0
gpt,20,RuleBlindFull,18,color,color,0,0,0
gpt,20,RuleBlindFull,19,color,color,0,1,0
gpt,20,RuleBlindFull,20,color,color,0,1,0
gpt,20,RuleBlindFull,21,color,color,0,1,0
gpt,20,RuleBlindFull,22,color,color,0,1,0
gpt,20,RuleBlindFull,23,color,color,0,1,0
gpt,20,RuleBlindFull,24,color,color,0,1,0
gpt,20,RuleBlindFull,25,shape,shape,0,1,0
gpt,20,RuleBlindFull,26,color,color,0,0,1
gpt,20,RuleBlindFull,27,color,color,0,0,1
gpt,20,RuleBlindFull,28,color,shape,1,1,0
gpt,20,RuleBlindFull,29,color,shape,1,1,0
gpt,20,RuleBlindFull,30,number,number,0,0,0
gpt,20,RuleBlindFull,31,color,color,0,0,0
gpt,20,RuleBlindFull,32,color,color,0,0,0
gpt,20,RuleBlindFull,33,color,color,0,0,0
gpt,20,RuleBlindFull,34,color,color,0,0,0
gpt,20,RuleBlindFull,35,color,color,0,0,0
gpt,20,RuleBlindFull,36,color,color,0,0,0
gpt,20,NoVeto,1,color,color,0,1,0
gpt,20,NoVeto,2,color,color,0,1,0
gpt,20,NoVeto,3,color,color,0,1,0
gpt,20,NoVeto,4,color,color,0,1,0
gpt,20,NoVeto,5,color,color,0,1,0
gpt,20,NoVeto,6,color,color,0,1,0
gpt,20,NoVeto,7,color,color,0,0,1
gpt,20,NoVeto,8,color,color,0,0,1
gpt,20,NoVeto,9,shape,shape,0,1,0
gpt,20,NoVeto,10,color,color,0,0,1
gpt,20,NoVeto,11,color,color,0,0,1
gpt,20,NoVeto,12,shape,shape,0,1,0
gpt,20,NoVeto,13,color,color,0,0,0
gpt,20,NoVeto,14,color,color,0,0,0
gpt,20,NoVeto,15,color,color,0,0,0
gpt,20,NoVeto,16,color,color,0,0,0
gpt,20,NoVeto,17,color,color,0,0,0
gpt,20,NoVeto,18,color,color,0,0,0
gpt,20,NoVeto,19,color,color,0,1,0
gpt,20,NoVeto,20,color,color,0,1,0
gpt,20,NoVeto,21,color,color,0,1,0
gpt,20,NoVeto,22,color,color,0,1,0
gpt,20,NoVeto,23,color,color,0,1,0
gpt,20,NoVeto,24,color,color,0,1,0
gpt,20,NoVeto,25,shape,shape,0,1,0
gpt,20,NoVeto,26,color,color,0,0,1
gpt,20,NoVeto,27,color,color,0,0,1
gpt,20,NoVeto,28,color,color,0,0,1
gpt,20,NoVeto,29,color,color,0,0,1
gpt,20,NoVeto,30,number,number,0,0,0
gpt,20,NoVeto,31,color,color,0,0,0
gpt,20,NoVeto,32,color,color,0,0,0
gpt,20,NoVeto,33,color,color,0,0,0
gpt,20,NoVeto,34,color,color,0,0,0
gpt,20,NoVeto,35,color,color,0,0,0
gpt,20,NoVeto,36,color,color,0,0,0
gpt,20,TrajectoryOnly,1,color,color,0,1,0
gpt,20,TrajectoryOnly,2,color,color,0,1,0
gpt,20,TrajectoryOnly,3,color,color,0,1,0
gpt,20,TrajectoryOnly,4,color,color,0,1,0
gpt,20,TrajectoryOnly,5,color,color,0,1,0
gpt,20,TrajectoryOnly,6,color,shape,1,0,0
gpt,20,TrajectoryOnly,7,color,color,0,0,1
gpt,20,TrajectoryOnly,8,color,color,0,0,1
gpt,20,TrajectoryOnly,9,shape,shape,0,1,0
gpt,20,TrajectoryOnly,10,color,color,0,0,1
gpt,20,TrajectoryOnly,11,color,color,0,0,1
gpt,20,TrajectoryOnly,12,shape,shape,0,1,0
gpt,20,TrajectoryOnly,13,color,color,0,0,0
gpt,20,TrajectoryOnly,14,color,color,0,0,0
gpt,20,TrajectoryOnly,15,color,color,0,0,0
gpt,20,TrajectoryOnly,16,color,color,0,0,0
gpt,20,TrajectoryOnly,17,color,color,0,0,0
gpt,20,TrajectoryOnly,18,color,number,1,1,0
gpt,20,TrajectoryOnly,19,color,color,0,1,0
gpt,20,TrajectoryOnly,20,color,color,0,1,0
gpt,20,TrajectoryOnly,21,color,color,0,1,0
gpt,20,TrajectoryOnly,22,color,color,0,1,0
gpt,20,TrajectoryOnly,23,color,color,0,1,0
gpt,20,TrajectoryOnly,24,color,shape,1,0,0
gpt,20,TrajectoryOnly,25,shape,shape,0,1,0
gpt,20,TrajectoryOnly,26,color,color,0,0,1
gpt,20,TrajectoryOnly,27,color,color,0,0,1
gpt,20,TrajectoryOnly,28,color,color,0,0,1
gpt,20,TrajectoryOnly,29,color,color,0,0,1
gpt,20,TrajectoryOnly,30,number,number,0,0,0
gpt,20,TrajectoryOnly,31,color,color,0,0,0
gpt,20,TrajectoryOnly,32,color,color,0,0,0
gpt,20,TrajectoryOnly,33,color,color,0,0,0
gpt,20,TrajectoryOnly,34,color,color,0,0,0
gpt,20,TrajectoryOnly,35,color,color,0,0,0
gpt,20,TrajectoryOnly,36,color,shape,1,0,1
gpt,20,YokedRandom,1,color,color,0,1,0
gpt,20,YokedRandom,2,color,color,0,1,0
gpt,20,YokedRandom,3,color,color,0,1,0
gpt,20,YokedRandom,4,color,color,0,1,0
gpt,20,YokedRandom,5,color,color,0,1,0
gpt,20,YokedRandom,6,color,color,0,1,0
gpt,20,YokedRandom,7,color,color,0,0,1
gpt,20,YokedRandom,8,color,color,0,0,1
gpt,20,YokedRandom,9,shape,shape,0,1,0
gpt,20,YokedRandom,10,color,number,1,0,0
gpt,20,YokedRandom,11,color,color,0,0,1
gpt,20,YokedRandom,12,shape,shape,0,1,0
gpt,20,YokedRandom,13,color,color,0,0,0
gpt,20,YokedRandom,14,color,color,0,0,0
gpt,20,YokedRandom,15,color,color,0,0,0
gpt,20,YokedRandom,16,color,color,0,0,0
gpt,20,YokedRandom,17,color,color,0,0,0
gpt,20,YokedRandom,18,color,color,0,0,0
gpt,20,YokedRandom,19,color,color,0,1,0
gpt,20,YokedRandom,20,color,color,0,1,0
gpt,20,YokedRandom,21,color,color,0,1,0
gpt,20,YokedRandom,22,color,color,0,1,0
gpt,20,YokedRandom,23,color,color,0,1,0
gpt,20,YokedRandom,24,color,color,0,1,0
gpt,20,YokedRandom,25,shape,shape,0,1,0
gpt,20,YokedRandom,26,color,color,0,0,1
gpt,20,YokedRandom,27,color,color,0,0,1
gpt,20,YokedRandom,28,color,number,1,0,0
gpt,20,YokedRandom,29,color,number,1,0,0
gpt,20,YokedRandom,30,number,number,0,0,0
gpt,20,YokedRandom,31,color,color,0,0,0
gpt,20,YokedRandom,32,color,color,0,0,0
gpt,20,YokedRandom,33,color,color,0,0,0
gpt,20,YokedRandom,34,color,color,0,0,0
gpt,20,YokedRandom,35,color,color,0,0,0
gpt,20,YokedRandom,36,color,color,0,0,0
gpt,20,OracleFull,1,color,color,0,1,0
gpt,20,OracleFull,2,color,color,0,1,0
gpt,20,OracleFull,3,color,color,0,1,0
gpt,20,OracleFull,4,color,color,0,1,0
gpt,20,OracleFull,5,color,color,0,1,0
gpt,20,OracleFull,6,color,color,0,1,0
gpt,20,OracleFull,7,color,shape,1,1,0
gpt,20,OracleFull,8,color,shape,1,1,0
gpt,20,OracleFull,9,shape,shape,0,1,0
gpt,20,OracleFull,10,color,color,0,0,1
gpt,20,OracleFull,11,color,color,0,0,1
gpt,20,OracleFull,12,shape,shape,0,1,0
gpt,20,OracleFull,13,color,color,0,0,0
gpt,20,OracleFull,14,color,color,0,0,0
gpt,20,OracleFull,15,color,number,1,1,0
gpt,20,OracleFull,16,color,color,0,0,0
gpt,20,OracleFull,17,color,color,0,0,0
gpt,20,OracleFull,18,color,number,1,1,0
gpt,20,OracleFull,19,color,color,0,1,0
gpt,20,OracleFull,20,color,color,0,1,0
gpt,20,OracleFull,21,color,color,0,1,0
gpt,20,OracleFull,22,color,color,0,1,0
gpt,20,OracleFull,23,color,color,0,1,0
